Cluster_category,date_ym,records_month,valid_idmonth,distinct_id,records_cluster,valid_idcluster,distinct_idcluster,pre_1990_n_pct,n_clusters
Investigations test and results,2015-05,30945,30945,24270,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2015-06,34825,34825,27465,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2015-07,34860,34860,27475,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2015-08,28890,28890,22910,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2015-09,32995,32995,26115,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2015-10,34995,34995,27795,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2015-11,38235,38235,30035,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2015-12,34180,34180,26835,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2016-01,41245,41245,32730,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2016-02,42530,42530,33335,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2016-03,41835,41835,33175,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2016-04,36725,36725,29005,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2016-05,35955,35955,27995,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2016-06,37315,37315,29380,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2016-07,34010,34010,26940,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2016-08,35930,35930,28410,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2016-09,36560,36560,29000,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2016-10,37145,37145,29565,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2016-11,42685,42685,33930,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2016-12,35660,35660,28130,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2017-01,46360,46360,36465,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2017-02,44630,44630,35185,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2017-03,49675,49675,39060,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2017-04,34315,34315,27130,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2017-05,39985,39985,31400,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2017-06,40435,40435,31930,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2017-07,39605,39605,31000,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2017-08,39355,39355,31090,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2017-09,37705,37705,30070,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2017-10,42510,42510,33590,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2017-11,48040,48040,37815,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2017-12,35920,35920,28405,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2018-01,50410,50410,39640,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2018-02,46045,46045,36445,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2018-03,48965,48965,38380,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2018-04,42645,42645,33485,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2018-05,12399985,12399985,1340945,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2018-06,33365290,33365290,3211550,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2018-07,34372495,34372495,3295745,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2018-08,33662295,33662295,3226925,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2018-09,32353590,32353590,3116780,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2018-10,44726565,44726565,3614895,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2018-11,46286600,46286600,3491180,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2018-12,36485955,36485955,2818040,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2019-01,51341255,51341255,3695490,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2019-02,47190550,47190550,3442085,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2019-03,50255890,50255890,3628705,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2019-04,47959860,47959860,3430870,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2019-05,52599980,52599980,3628435,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2019-06,50534815,50534815,3497550,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2019-07,56906100,56906100,3863475,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2019-08,50149300,50149300,3468620,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2019-09,51833785,51833785,3571710,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2019-10,58655400,58655400,3965945,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2019-11,53617800,53617800,3684730,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2019-12,45410875,45410875,3209410,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2020-01,61016685,61016685,4013725,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2020-02,55083790,55083790,3692190,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2020-03,38000605,38000605,2703110,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2020-04,11378410,11378410,927825,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2020-05,19899250,19899250,1342870,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2020-06,34971635,34971635,2126545,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2020-07,45518515,45518515,2657350,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2020-08,42826730,42826730,2529300,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2020-09,49545485,49545485,2920745,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2020-10,46695200,46695200,2840250,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2020-11,49253540,49253540,2947055,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2020-12,45392155,45392155,2749805,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2021-01,41436675,41436675,2518745,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2021-02,44887890,44887890,2693425,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2021-03,57530865,57530865,3364865,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2021-04,51742060,51742060,3060070,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2021-05,51480285,51480285,3038315,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2021-06,58036820,58036820,3379570,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2021-07,55947460,55947460,3297380,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2021-08,50699130,50699130,3065525,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2021-09,39118740,39118740,2576570,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2021-10,48488290,48488290,2997020,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2021-11,55306765,55306765,3388400,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2021-12,45877675,45877675,2896260,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2022-01,49982420,49982420,3081390,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2022-02,52588835,52588835,3232485,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2022-03,60092050,60092050,3683355,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2022-04,49950160,49950160,3127360,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2022-05,59268000,59268000,3638160,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2022-06,55725245,55725245,3487135,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2022-07,55559260,55559260,3523000,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2022-08,57834895,57834895,3662395,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2022-09,55473585,55473585,3596390,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2022-10,54231420,54231420,3580195,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2022-11,59297485,59297485,3903565,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2022-12,46159435,46159435,3188010,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2023-01,59115535,59115535,3882185,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2023-02,57190595,57190595,3831220,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2023-03,63900840,63900840,4296575,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2023-04,49227425,49227425,3293775,2896273485,2896273485,37517620,335 (0.00%),31
Investigations test and results,2023-05,17319070,17319070,1349400,2896273485,2896273485,37517620,335 (0.00%),31
Management and treatment,1990-01,495,495,390,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1990-02,160,160,120,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1990-03,150,150,100,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1990-04,150,150,115,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1990-05,180,180,140,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1990-06,200,200,145,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1990-07,240,240,150,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1990-08,175,175,120,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1990-09,200,200,135,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1990-10,195,195,135,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1990-11,255,255,155,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1990-12,200,200,130,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1991-01,660,660,505,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1991-02,240,240,165,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1991-03,240,240,170,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1991-04,295,295,195,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1991-05,310,310,210,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1991-06,310,310,220,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1991-07,355,355,230,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1991-08,265,265,190,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1991-09,250,250,190,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1991-10,325,325,235,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1991-11,355,355,240,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1991-12,320,320,215,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1992-01,800,800,600,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1992-02,350,350,245,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1992-03,410,410,290,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1992-04,370,370,260,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1992-05,455,455,330,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1992-06,525,525,370,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1992-07,455,455,310,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1992-08,415,415,285,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1992-09,420,420,310,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1992-10,400,400,290,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1992-11,490,490,310,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1992-12,395,395,300,158165665,158165665,28657955,"11,365 (0.01%)",38
Management and treatment,1993-01,910,910,720,158165665,158165665,28657955,"11,365 (0.01%)",38
