dataset,column_name,archived_on,completeness
iapt_v2_1_waiting_time_pauses,Person_ID_DEID,2025-11-04,99.999
iapt_v2_1_waiting_time_pauses,PauseID,2025-11-04,100
iapt_v2_1_waiting_time_pauses,Pseudo_Unique_ServiceRequestID,2025-11-04,100
iapt_v2_1_waiting_time_pauses,ProductionDate,2025-11-04,100
iapt_v2_1_waiting_time_pauses,PathwayID,2025-11-04,100
iapt_v2_1_waiting_time_pauses,ExtractPeriod_StartDate,2025-11-04,100
iapt_v2_1_waiting_time_pauses,PauseEndDate,2025-11-04,96.146
iapt_v2_1_waiting_time_pauses,PauseReason,2025-11-04,99.998
iapt_v2_1_waiting_time_pauses,PauseStartDate,2025-11-04,100
iapt_v2_1_waiting_time_pauses,IAPTv1_5_PathwayID,2025-11-04,3.109
iapt_v2_1_waiting_time_pauses,OrgID_Provider,2025-11-04,100
iapt_v2_1_waiting_time_pauses,ExtractPeriod_EndDate,2025-11-04,100
icnarc,Radiotherapy,2025-11-04,97.967
icnarc,Primary_reason_for_admission_to_your_unit_label,2025-11-04,98.938
icnarc,Weight_estimated,2025-11-04,96.45
icnarc,Home_ventilation,2025-11-04,97.967
icnarc,Hospital_housing_transient_location_in,2025-11-04,32.988
icnarc,Trust_ODS_code,2025-11-04,99.797
icnarc,Weight,2025-11-04,96.462
icnarc,Acute_myelogenous_lymphocytic_leukaemia_or_multiple_myeloma,2025-11-04,97.967
icnarc,Other_condition_in_past_medical_history_relevant_to_this_admission_label,2025-11-04,22.112
icnarc,Highest_non_central_temperature,2025-11-04,45.444
icnarc,Renal_support_days,2025-11-04,98.246
icnarc,Location_out,2025-11-04,70.144
icnarc,Advanced_cardiovascular_support_days,2025-11-04,98.247
icnarc,Lowest_serum_sodium,2025-11-04,94.591
icnarc,Sector_of_other_hospital_out,2025-11-04,12.8
icnarc,Date_of_admission_to_your_unit,2025-11-04,99.999
icnarc,Ultimate_primary_reason_for_admission_to_your_unit_label,2025-11-04,3.251
icnarc,Number_of_unit_acquired_infections_present_in_blood,2025-11-04,90.378
icnarc,Destination_post_discharge_from_your_hospital,2025-11-04,51.713
icnarc,Lowest_heart_rate,2025-11-04,97.96
icnarc,Lowest_ventilated_respiratory_rate,2025-11-04,40.456
icnarc,Status_at_discharge_from_your_hospital,2025-11-04,98.006
icnarc,Location_in,2025-11-04,98.579
icnarc,Associated_intubation_status_from_arterial_blood_gas_with_lowest_PaO2,2025-11-04,90.255
icnarc,Timeliness_of_discharge_from_your_unit,2025-11-04,60.328
icnarc,Gastrointestinal_support_days,2025-11-04,98.238
icnarc,Type_of_adult_ICU_HDU_in,2025-11-04,12.598
icnarc,Admission_for_pre_surgical_preparation,2025-11-04,98.513
icnarc,Timeliness_of_admission_to_your_unit,2025-11-04,85.408
icnarc,Assent_for_solid_organ_or_tissue_donation,2025-11-04,24.995
icnarc,Total_length_of_stay_in_acute_hospital_days,2025-11-04,96.467
icnarc,Congenital_immunohumoral_or_cellular_immune_deficiency_state,2025-11-04,97.967
icnarc,Secondary_reason_for_admission_to_your_unit,2025-11-04,37.153
icnarc,Height_estimated,2025-11-04,94.55
icnarc,Highest_serum_potassium,2025-11-04,94.122
icnarc,Number_of_live_births_babies,2025-11-04,0.824
icnarc,Date_of_first_critical_care_visit_post_discharge_from_your_unit,2025-11-04,34.765
icnarc,Chemotherapy,2025-11-04,97.967
icnarc,Urine_output,2025-11-04,94.773
icnarc,Prior_location_in,2025-11-04,32.932
icnarc,Associated_PaCO2_from_arterial_blood_gas_with_lowest_PaO2,2025-11-04,91.743
icnarc,Associated_eye_component,2025-11-04,70.448
icnarc,Lowest_serum_potassium,2025-11-04,94.351
icnarc,Time_body_removed_from_your_unit,2025-11-04,28.115
icnarc,Level_3_days,2025-11-04,98.239
icnarc,Lowest_non_central_temperature,2025-11-04,45.487
icnarc,Month_year_of_birth,2025-11-04,99.94
icnarc,Associated_intubation_status_for_lowest_total_Glasgow_Coma_Score,2025-11-04,60.63
icnarc,Lowest_serum_creatinine,2025-11-04,93.885
icnarc,Biopsy_proven_cirrhosis,2025-11-04,97.967
icnarc,Inhalation_injury,2025-11-04,0.008
icnarc,Highest_serum_sodium,2025-11-04,94.349
icnarc,Number_of_live_births_babies_and_or_stillbirths_from_previous_pregnancies,2025-11-04,0.848
icnarc,Sedated_or_paralysed_and_sedated_for_whole_of_first_24_hours_in_your_unit,2025-11-04,99.023
icnarc,Expected_dependency_post_acute_hospital_discharge,2025-11-04,60.302
icnarc,Type_of_adult_ICU_HDU_out,2025-11-04,13.051
icnarc,Gestation_at_delivery_of_recent_pregnancy,2025-11-04,0.939
icnarc,Sepsis_3,2025-11-04,99.217
icnarc,Lowest_serum_bicarbonate,2025-11-04,32.893
icnarc,Adult_ICU_HDU_within_your_critical_care_transfer_group_in,2025-11-04,9.987
icnarc,Neurological_status,2025-11-04,72.929
icnarc,Pupil_reactivity_left_eye,2025-11-04,89.644
icnarc,Date_of_last_critical_care_visit_prior_to_this_admission_to_your_unit,2025-11-04,37.717
icnarc,Chronic_myelogenous_lymphocytic_leukaemia,2025-11-04,97.967
icnarc,Associated_PaCO2_from_arterial_blood_gas_with_lowest_pH,2025-11-04,90.788
icnarc,Hospital_housing_location_out,2025-11-04,67.98
icnarc,ProductionDate,2025-11-04,100
icnarc,Length_of_stay_in_the_critical_care_unit_hours,2025-11-04,98.524
icnarc,NHS_NUMBER_DEID,2025-11-04,100
icnarc,Month_year_of_ultimate_discharge_from_ICU_HDU,2025-11-04,94.213
icnarc,AKIN_Stage,2025-11-04,99.217
icnarc,Other_condition_in_past_medical_history_relevant_to_this_admission,2025-11-04,22.284
icnarc,Admission_currently_recently_pregnant,2025-11-04,33.855
icnarc,Assisted_conception_used_for_recent_pregnancy,2025-11-04,0.849
icnarc,Lowest_systolic_BP,2025-11-04,99.162
icnarc,Date_of_original_admission_to_attendance_at_acute_hospital,2025-11-04,69.751
icnarc,Date_of_original_admission_to_ICU_HDU,2025-11-04,95.628
icnarc,VRE_present,2025-11-04,98.086
icnarc,Advanced_respiratory_support_days,2025-11-04,98.247
icnarc,Treatment_withheld_withdrawn,2025-11-04,99.209
icnarc,Level_0_days,2025-11-04,98.239
icnarc,Basic_respiratory_support_days,2025-11-04,98.253
icnarc,Chronic_renal_replacement_therapy,2025-11-04,97.967
icnarc,Time_of_discharge_from_your_unit,2025-11-04,99.207
icnarc,Main_organism_causing_first_unit_acquired_infection_in_blood,2025-11-04,3.8
icnarc,Burned_surface_area,2025-11-04,0.008
icnarc,Number_of_previous_Caesarean_sections_excluding_most_recent_pregnancy,2025-11-04,0.846
icnarc,Level_1_days,2025-11-04,98.239
icnarc,Height,2025-11-04,94.549
icnarc,Status_at_discharge_from_your_unit,2025-11-04,99.616
icnarc,Admission_type,2025-11-04,98.531
icnarc,Lowest_non_ventilated_respiratory_rate,2025-11-04,71.537
icnarc,Total_length_of_stay_in_critical_care_days,2025-11-04,98.755
icnarc,Hepatic_encephalopathy,2025-11-04,97.967
icnarc,Highest_level_of_care_received_in_the_first_24_hours_in_your_unit,2025-11-04,85.675
icnarc,Critical_care_visit_post_discharge_from_your_unit,2025-11-04,48.161
icnarc,Lymphoma,2025-11-04,97.967
icnarc,Primary_reason_for_admission_to_your_unit,2025-11-04,99.965
icnarc,Highest_serum_glucose,2025-11-04,91.745
icnarc,Date_treatment_first_withdrawn,2025-11-04,16.137
icnarc,Reason_for_discharge_from_your_unit,2025-11-04,71.262
icnarc,Ultimate_primary_reason_for_admission_to_your_unit,2025-11-04,3.306
icnarc,Time_of_admission_to_your_unit,2025-11-04,99.999
icnarc,Month_year_of_ultimate_discharge_from_hospital,2025-11-04,96.882
icnarc,PaO2_from_arterial_blood_gas_with_lowest_PaO2,2025-11-04,91.752
icnarc,Month_year_of_discharge_from_your_hospital,2025-11-04,98.754
icnarc,Delay,2025-11-04,4.252
icnarc,Associated_verbal_component,2025-11-04,70.448
icnarc,Cardiopulmonary_resuscitation_CPR_within_24_hours_prior_to_admission_to_your_unit,2025-11-04,99.526
icnarc,Residence_prior_to_admission_to_acute_hospital,2025-11-04,99.613
icnarc,Gestation_of_current_pregnancy,2025-11-04,0.894
icnarc,ICNARC_Physiology_Score,2025-11-04,98.811
icnarc,Highest_non_ventilated_respiratory_rate,2025-11-04,72.515
icnarc,Date_when_fully_ready_to_discharge,2025-11-04,64.325
icnarc,Date_of_admission_to_your_hospital,2025-11-04,99.941
icnarc,Steroid_treatment,2025-11-04,97.967
icnarc,Status_at_ultimate_discharge_from_hospital,2025-11-04,97.056
icnarc,Level_2_days,2025-11-04,98.242
icnarc,Number_of_stillbirths,2025-11-04,0.821
icnarc,Pupil_reactivity_right_eye,2025-11-04,89.644
icnarc,Highest_blood_lactate,2025-11-04,92.79
icnarc,Highest_heart_rate,2025-11-04,97.919
icnarc,Lowest_arterial_pH,2025-11-04,90.799
icnarc,Liver_support_days,2025-11-04,98.238
icnarc,Adult_ICU_HDU_within_your_critical_care_transfer_group_out,2025-11-04,11.163
icnarc,Month_year_of_delivery_of_recent_pregnancy,2025-11-04,0.855
icnarc,Month_year_of_death,2025-11-04,36.864
icnarc,Critical_care_visit_prior_to_this_admission_to_your_unit,2025-11-04,53.033
icnarc,Secondary_reason_for_admission_to_your_unit_label,2025-11-04,36.669
icnarc,Sector_of_other_hospital_in,2025-11-04,10.444
icnarc,Number_of_babies_in_NICU_following_recent_pregnancy,2025-11-04,0.822
icnarc,Severe_respiratory_disease,2025-11-04,97.967
icnarc,Month_year_of_discharge_from_your_unit,2025-11-04,99.474
icnarc,Outcome_of_recent_pregnancy,2025-11-04,0.85
icnarc,Portal_hypertension,2025-11-04,97.967
icnarc,Clostridium_difficile_present,2025-11-04,98.089
icnarc,Paired_diastolic_BP_for_highest_systolic_BP,2025-11-04,99.11
icnarc,Highest_central_temperature,2025-11-04,55.726
icnarc,MRSA_present,2025-11-04,98.09
icnarc,Highest_haemoglobin,2025-11-04,95.378
icnarc,Classification_of_surgery,2025-11-04,4.132
icnarc,Highest_ventilated_respiratory_rate,2025-11-04,41.016
icnarc,Highest_serum_creatinine,2025-11-04,94.808
icnarc,Dependency_prior_to_admission_to_acute_hospital,2025-11-04,98.767
icnarc,Associated_absolute_neutrophil_count_from_Highest_white_blood_cell_count,2025-11-04,61.116
icnarc,Lowest_total_Glasgow_Coma_Score,2025-11-04,71.243
icnarc,Residence_post_discharge_from_acute_hospital,2025-11-04,51.52
icnarc,Date_body_removed_from_your_unit,2025-11-04,28.12
icnarc,Hysterectomy_at_since_delivery_of_recent_pregnancy,2025-11-04,0.822
icnarc,Lowest_haemoglobin,2025-11-04,95.6
icnarc,Lowest_white_blood_cell_count,2025-11-04,94.046
icnarc,Referred_to_transplant_co_ordinator_for_solid_organ_or_tissue_donation,2025-11-04,24.995
icnarc,Paired_diastolic_BP_for_lowest_systolic_BP,2025-11-04,99.157
icnarc,Highest_systolic_BP,2025-11-04,99.12
icnarc,APACHE_II_Acute_Physiology_Score,2025-11-04,98.811
icnarc,Status_at_ultimate_discharge_from_ICU_HDU,2025-11-04,96.042
icnarc,Dermatological_support_days,2025-11-04,98.238
icnarc,Associated_FIO2_from_arterial_blood_gas_with_lowest_PaO2,2025-11-04,91.438
icnarc,Associated_absolute_neutrophil_count_from_Lowest_white_blood_cell_count,2025-11-04,93.545
icnarc,Basic_cardio_vascular_support_days,2025-11-04,98.247
icnarc,Highest_serum_bicarbonate,2025-11-04,32.848
icnarc,Date_of_birth_estimated,2025-11-04,99.248
icnarc,Highest_serum_urea,2025-11-04,94.55
icnarc,Associated_motor_component,2025-11-04,70.448
icnarc,Hospital_housing_non_transient_location_in,2025-11-04,69.612
icnarc,Lowest_serum_glucose,2025-11-04,91.795
icnarc,Highest_white_blood_cell_count,2025-11-04,94.978
icnarc,Neurological_support_days,2025-11-04,98.246
icnarc,APACHE_II_Score,2025-11-04,98.754
icnarc,Solid_organ_or_tissue_donor,2025-11-04,28.122
icnarc,Lowest_central_temperature,2025-11-04,54.85
icnarc,Brainstem_death_declared,2025-11-04,28.125
icnarc,Associated_pH_from_arterial_blood_gas_with_lowest_PaO2,2025-11-04,91.739
icnarc,Sex,2025-11-04,99.968
icnarc,Age_at_admission_to_critical_care,2025-11-04,99.159
icnarc,Time_of_death,2025-11-04,28.446
icnarc,Level_of_care_received_at_discharge_from_your_unit,2025-11-04,70.175
icnarc,Time_treatment_first_withdrawn,2025-11-04,16.129
icnarc,Lowest_platelet_count,2025-11-04,95.115
icnarc,Specialty_code_prior_to_admission_to_your_unit,2025-11-04,97.441
icnarc,Metastatic_disease,2025-11-04,97.967
icnarc,Very_severe_cardiovascular_disease,2025-11-04,97.967
icnarc,Time_when_fully_ready_to_discharge,2025-11-04,64.301
lowlat_apc,DELCHANG,2025-11-04,5.274
lowlat_apc,ALCDIAG,2025-11-04,25.883
lowlat_apc,RESCTY,2025-11-04,0
lowlat_apc,SUSHRG,2025-11-04,99.883
lowlat_apc,PROCODE5,2025-11-04,100
lowlat_apc,IMD04I,2025-11-04,97.462
lowlat_apc,CURRWARD_ONS,2025-11-04,100
lowlat_apc,EPISTART,2025-11-04,100
lowlat_apc,DIAG_4_01,2025-11-04,99.999
lowlat_apc,PCTNHS,2025-11-04,99.181
lowlat_apc,RTTPEREND,2025-11-04,17.379
lowlat_apc,PRIMERCP,2025-11-04,82.448
lowlat_apc,CCG_GP_PRACTICE,2025-11-04,100
lowlat_apc,RESLADST_ONS,2025-11-04,100
lowlat_apc,FCE,2025-11-04,100
lowlat_apc,NEODUR,2025-11-04,3.467
lowlat_apc,IMD04C,2025-11-04,97.462
lowlat_apc,ALCNRWDIAG,2025-11-04,18.182
lowlat_apc,ADMIDATE_IND,2025-11-04,100
lowlat_apc,SPELEND,2025-11-04,100
lowlat_apc,DISDATE,2025-11-04,97.02
lowlat_apc,ELECDUR,2025-11-04,33.447
lowlat_apc,PCON_ONS,2025-11-04,100
lowlat_apc,DIAG_3_CONCAT,2025-11-04,100
lowlat_apc,RTTPERSTART,2025-11-04,19.862
lowlat_apc,ETHRAW,2025-11-04,98.858
lowlat_apc,CANREG,2025-11-04,97.873
lowlat_apc,CCG_TREATMENT_ORIGIN,2025-11-04,100
lowlat_apc,CDSVERPROTID,2025-11-04,100
lowlat_apc,POSTDIST,2025-11-04,98.458
lowlat_apc,ADMISTAT,2025-11-04,97.526
lowlat_apc,GORTREAT,2025-11-04,100
lowlat_apc,CAUSE,2025-11-04,8.229
lowlat_apc,CCG_RESPONSIBILITY,2025-11-04,100
lowlat_apc,PROCODE,2025-11-04,100
lowlat_apc,PURCODE,2025-11-04,100
lowlat_apc,DISDEST_UNCLN,2025-11-04,99.826
lowlat_apc,AEKEY,2025-11-04,0
lowlat_apc,PREOPDUR,2025-11-04,57.497
lowlat_apc,IMD04EM,2025-11-04,97.462
lowlat_apc,ALCBRDFRAC,2025-11-04,100
lowlat_apc,ALCNRWFRAC,2025-11-04,100
lowlat_apc,ACSCFLAG,2025-11-04,45.437
lowlat_apc,DELPOSAN,2025-11-04,5.274
lowlat_apc,ENDAGE,2025-11-04,98.957
lowlat_apc,SUSHRGVERS,2025-11-04,99.883
lowlat_apc,EPISTAT,2025-11-04,100
lowlat_apc,ELECDUR_CALC,2025-11-04,23.136
lowlat_apc,DIAG_3_01,2025-11-04,99.999
lowlat_apc,LSOA01,2025-11-04,97.873
lowlat_apc,DELPREAN,2025-11-04,5.274
lowlat_apc,IMD04RK_DESC,2025-11-04,97.462
lowlat_apc,PREGGMP,2025-11-04,100
lowlat_apc,IMD04IC,2025-11-04,97.462
lowlat_apc,BEDYEAR,2025-11-04,99.999
lowlat_apc,DISDEST,2025-11-04,100
lowlat_apc,SITETRET,2025-11-04,97.819
lowlat_apc,DISMETH_UNCLN,2025-11-04,99.851
lowlat_apc,OPERTN_3_01,2025-11-04,100
lowlat_apc,LSOA11,2025-11-04,97.873
lowlat_apc,DIAG_4_CONCAT,2025-11-04,100
lowlat_apc,HES_SUSRECID,2025-11-04,100
lowlat_apc,PROCODET,2025-11-04,99.612
lowlat_apc,WELL_BABY_IND,2025-11-04,100
lowlat_apc,DIAG_COUNT,2025-11-04,100
lowlat_apc,AT_TREATMENT,2025-11-04,0
lowlat_apc,SUBDATE,2025-11-04,100
lowlat_apc,SUSRECID,2025-11-04,100
lowlat_apc,SEX,2025-11-04,100
lowlat_apc,LEGLSTATST,2025-11-04,34.18
lowlat_apc,DOB_IND,2025-11-04,100
lowlat_apc,OPERSTAT,2025-11-04,80.601
lowlat_apc,CDSEXTDATE,2025-11-04,57.845
lowlat_apc,EPITYPE,2025-11-04,100
lowlat_apc,INTMANIG,2025-11-04,100
lowlat_apc,PREFERER,2025-11-04,100
lowlat_apc,NUMPREG,2025-11-04,2.487
lowlat_apc,PCFOUND,2025-11-04,100
lowlat_apc,TRETSPEF,2025-11-04,100
lowlat_apc,ProductionDate,2025-11-04,100
lowlat_apc,ADMIDATE,2025-11-04,100
lowlat_apc,ETHNOS,2025-11-04,100
lowlat_apc,DELINTEN,2025-11-04,5.274
lowlat_apc,MATAGE,2025-11-04,3.758
lowlat_apc,PERSON_ID_DEID,2025-11-04,100
lowlat_apc,POSTDUR,2025-11-04,4.26
lowlat_apc,CARERSI,2025-11-04,100
lowlat_apc,ALCDIAG_4,2025-11-04,25.883
lowlat_apc,POSOPDUR,2025-11-04,57.546
lowlat_apc,RTTPERSTAT,2025-11-04,34.958
lowlat_apc,GPPRAC,2025-11-04,100
lowlat_apc,OPERTN_3_CONCAT,2025-11-04,100
lowlat_apc,DELONSET,2025-11-04,5.274
lowlat_apc,ELECDATE,2025-11-04,77.145
lowlat_apc,NEONATE_TOPIC_IND,2025-11-04,100
lowlat_apc,SUSSPELLID,2025-11-04,100
lowlat_apc,CR_TREATMENT,2025-11-04,100
lowlat_apc,PROCODE3,2025-11-04,100
lowlat_apc,SUSLDDATE,2025-11-04,100
lowlat_apc,EPIORDER,2025-11-04,100
lowlat_apc,NUMTAILB,2025-11-04,2.487
lowlat_apc,ANTEDUR,2025-11-04,4.25
lowlat_apc,FAE_EMERGENCY,2025-11-04,100
lowlat_apc,PURVAL,2025-11-04,100
lowlat_apc,DISMETH,2025-11-04,100
lowlat_apc,MARSTAT,2025-11-04,99.971
lowlat_apc,SPELDUR,2025-11-04,83.033
lowlat_apc,OPER3,2025-11-04,100
lowlat_apc,MATERNITY_EPISODE_TYPE,2025-11-04,100
lowlat_apc,SPELBGIN,2025-11-04,100
lowlat_apc,IMD04ED,2025-11-04,97.462
lowlat_apc,ELECDATE_IND,2025-11-04,100
lowlat_apc,RURURB_IND,2025-11-04,65.1
lowlat_apc,STARTAGE,2025-11-04,98.956
lowlat_apc,EPIEND,2025-11-04,100
lowlat_apc,ADMIMETH,2025-11-04,100
lowlat_apc,CCG_RESIDENCE,2025-11-04,100
lowlat_apc,ORGPPPID,2025-11-04,34.903
lowlat_apc,IMD04RK,2025-11-04,97.462
lowlat_apc,FAE,2025-11-04,100
lowlat_apc,NEWNHSNO_CHECK,2025-11-04,100
lowlat_apc,CAUSE_4,2025-11-04,8.229
lowlat_apc,NEOCARE,2025-11-04,90.99
lowlat_apc,MATERNITY_TOPIC_IND,2025-11-04,100
lowlat_apc,NI39IND,2025-11-04,100
lowlat_apc,OPERTN_COUNT,2025-11-04,68.922
lowlat_apc,CCG_TREATMENT,2025-11-04,100
lowlat_apc,ADMISORC,2025-11-04,100
lowlat_apc,EPIDUR,2025-11-04,99.999
lowlat_apc,DELMETH_D,2025-11-04,2.487
lowlat_apc,DISDATE_IND,2025-11-04,100
lowlat_apc,EPISTART_IND,2025-11-04,100
lowlat_apc,RESPCT06,2025-11-04,26.898
lowlat_apc,MSOA01,2025-11-04,65.076
lowlat_apc,RESGOR_ONS,2025-11-04,100
lowlat_apc,EPIKEY,2025-11-04,100
lowlat_apc,REFERORG,2025-11-04,85.807
lowlat_apc,OPERTN_4_CONCAT,2025-11-04,100
lowlat_apc,activity_date,2025-11-04,100
lowlat_apc,IMD04HS,2025-11-04,97.462
lowlat_apc,ACTIVAGE,2025-11-04,99.999
lowlat_apc,DISDATE_UNCLN,2025-11-04,98.223
lowlat_apc,WAITLIST,2025-11-04,100
lowlat_apc,ANAGEST,2025-11-04,2.309
lowlat_apc,PCONSULT,2025-11-04,99.997
lowlat_apc,HNEOIND,2025-11-04,28.9
lowlat_apc,ALCBRDDIAG,2025-11-04,47.191
lowlat_apc,IMD04,2025-11-04,97.462
lowlat_apc,EARLDATOFF,2025-11-04,2.843
lowlat_apc,DISREADYDATE,2025-11-04,17.872
lowlat_apc,CR_RESIDENCE,2025-11-04,100
lowlat_apc,IMD04IA,2025-11-04,97.462
lowlat_apc,ALCFRAC,2025-11-04,100
lowlat_apc,ADMIAGE,2025-11-04,99.992
lowlat_apc,CCG_RESPONSIBILITY_ORIGIN,2025-11-04,100
lowlat_apc,DOMPROC,2025-11-04,0
lowlat_apc,PROTYPE,2025-11-04,99.612
lowlat_apc,CAUSE_3,2025-11-04,8.229
lowlat_apc,CLASSPAT,2025-11-04,100
lowlat_apc,IMD04HD,2025-11-04,97.462
lowlat_apc,CR_GP_PRACTICE,2025-11-04,100
lowlat_apc,ANASDATE,2025-11-04,4.821
lowlat_apc,WAITING_TIME_MEASUREMENT_TYPE,2025-11-04,34.958
lowlat_apc,WAITDAYS,2025-11-04,15.051
lowlat_apc,MAINSPEF,2025-11-04,100
lowlat_apc,NUMBABY,2025-11-04,5.274
lowlat_apc,RESCTY_ONS,2025-11-04,100
lowlat_apc,NHSNOIND,2025-11-04,100
lowlat_apc,FIRSTREG,2025-11-04,14.696
lowlat_apc,FDE,2025-11-04,100
lowlat_apc,SENDER,2025-11-04,100
lowlat_apc,MSOA11,2025-11-04,97.873
lowlat_apc,OPERTN_4_01,2025-11-04,100
lowlat_apc,EPIEND_IND,2025-11-04,100
lowlat_apc,IMD04LE,2025-11-04,97.462
lowlat_apc,APPDATE,2025-11-04,42.155
lowlat_apc,SUSCOREHRG,2025-11-04,100
lowlat_cc,epistart,2025-11-04,100
lowlat_cc,ccdisdest,2025-11-04,14.044
lowlat_cc,dermsupdays,2025-11-04,21.856
lowlat_cc,orgsupmax,2025-11-04,20.315
lowlat_cc,aressupdays,2025-11-04,22.097
lowlat_cc,ProductionDate,2025-11-04,100
lowlat_cc,ccdisrdytime,2025-11-04,12.142
lowlat_cc,epitype,2025-11-04,100
lowlat_cc,cclev2days,2025-11-04,22.229
lowlat_cc,bressupdays,2025-11-04,22.036
lowlat_cc,epiend,2025-11-04,100
lowlat_cc,epistat,2025-11-04,100
lowlat_cc,rensupdays,2025-11-04,21.986
lowlat_cc,ccapcrel,2025-11-04,100
lowlat_cc,ccunitfun,2025-11-04,100
lowlat_cc,ccadmitype,2025-11-04,15.522
lowlat_cc,neurosupdays,2025-11-04,21.988
lowlat_cc,disdate,2025-11-04,91.977
lowlat_cc,ccdistime,2025-11-04,94.889
lowlat_cc,procode3,2025-11-04,100
lowlat_cc,ccstarttime,2025-11-04,98.238
lowlat_cc,ccadmisorc,2025-11-04,16.105
lowlat_cc,gisupdays,2025-11-04,19.683
lowlat_cc,PERSON_ID_DEID,2025-11-04,100
lowlat_cc,unitbedconfig,2025-11-04,16.745
lowlat_cc,activity_date,2025-11-04,100
lowlat_cc,cds_message_version_number,2025-11-04,100
lowlat_cc,ccstartdate,2025-11-04,100
lowlat_cc,ccdisstat,2025-11-04,14.391
lowlat_cc,pseudo_cckey,2025-11-04,100
lowlat_cc,ccdisloc,2025-11-04,14.707
lowlat_cc,ccsorcloc,2025-11-04,15.962
lowlat_cc,ccdisdate,2025-11-04,94.899
lowlat_cc,susrecid,2025-11-04,100
lowlat_cc,ccdisrdydate,2025-11-04,12.363
lowlat_cc,cclev3days,2025-11-04,22.041
lowlat_cc,admidate,2025-11-04,100
lowlat_cc,liversupdays,2025-11-04,21.9
lowlat_cc,spellno,2025-11-04,27.209
lowlat_cc,bcardsupdays,2025-11-04,22.12
lowlat_cc,bestmatch,2025-11-04,93.286
lowlat_cc,acardsupdays,2025-11-04,21.982
lowlat_ecds,CARE_PROFESSIONAL_TIER_10,2025-11-04,0.067
lowlat_ecds,INVESTIGATION_DATE_8,2025-11-04,11.441
lowlat_ecds,HAS_DISCHARGE_RESPONSIBILITY_9,2025-11-04,0.116
lowlat_ecds,DISCHARGE_INFORMATION_GIVEN,2025-11-04,5.459
